date,hour,users, sessionLength,event_count
2019-06-05,20,44,244,45
2019-06-05,21,45,134,46
2019-06-05,22,55,159,59
2019-06-05,23,90,228,95
2019-06-06,0,159,290,177
2019-06-06,1,229,266,243
2019-06-06,2,297,219,321
2019-06-06,3,257,62,274
2019-06-06,4,314,25,336
2019-06-06,5,344,221,384
2019-06-06,6,408,161,438
2019-06-06,7,456,216,508
2019-06-06,8,402,203,439
2019-06-06,9,477,201,524
2019-06-06,10,415,90,447
2019-06-06,11,428,281,491
2019-06-06,12,354,213,377
2019-06-06,13,368,209,398
2019-06-06,14,392,236,411
2019-06-06,15,332,189,365
2019-06-06,16,312,320,341
2019-06-06,17,210,143,221
2019-06-06,18,125,201,137
2019-06-06,19,55,217,56
2019-06-06,20,36,182,37
2019-06-06,21,35,310,41
2019-06-06,22,39,217,42
2019-06-06,23,54,292,63
2019-06-07,0,127,268,132
2019-06-07,1,190,262,202
2019-06-07,2,247,275,257
2019-06-07,3,216,203,235
2019-06-07,4,253,238,278
2019-06-07,5,347,207,372
2019-06-07,6,513,193,568
2019-06-07,7,465,210,503
2019-06-07,8,463,205,499
2019-06-07,9,398,228,438
2019-06-07,10,437,199,494
2019-06-07,11,463,201,496
2019-06-07,12,384,221,402
2019-06-07,13,405,195,427
2019-06-07,14,448,233,488
2019-06-07,15,366,213,385
2019-06-07,16,309,263,334
2019-06-07,17,182,251,194
2019-06-07,18,98,219,107
2019-06-07,19,63,200,65
2019-06-07,20,52,362,58
2019-06-07,21,33,289,34
2019-06-07,22,33,194,34
2019-06-07,23,42,195,42
2019-06-08,0,111,148,119
2019-06-08,1,161,282,168
2019-06-08,2,255,228,270
2019-06-08,3,242,208,256
2019-06-08,4,244,226,262
2019-06-08,5,365,217,387
2019-06-08,6,487,237,551
2019-06-08,7,416,253,508
2019-06-08,8,426,218,463
2019-06-08,9,373,243,403
2019-06-08,10,385,381,404
2019-06-08,11,443,192,468
2019-06-08,12,320,248,340
2019-06-08,13,415,225,439
2019-06-08,14,426,171,444
2019-06-08,15,437,223,464
2019-06-08,16,317,171,344
2019-06-08,17,248,215,272
2019-06-08,18,125,263,133
2019-06-08,19,81,166,86
2019-06-08,20,44,302,47
2019-06-08,21,29,200,30
2019-06-08,22,48,243,53
2019-06-08,23,60,248,61
2019-06-09,0,108,318,127
2019-06-09,1,159,301,172
2019-06-09,2,257,242,282
2019-06-09,3,224,186,242
2019-06-09,4,232,262,247
2019-06-09,5,278,215,295
2019-06-09,6,282,195,300
2019-06-09,7,409,212,439
2019-06-09,8,425,227,444
2019-06-09,9,385,200,408
2019-06-09,10,358,188,382
2019-06-09,11,365,201,403
2019-06-09,12,391,194,407
2019-06-09,13,431,192,456
2019-06-09,14,481,216,507
2019-06-09,15,442,181,474
2019-06-09,16,391,199,422
2019-06-09,17,276,215,293
2019-06-09,18,189,270,206
2019-06-09,19,85,222,87
2019-06-09,20,64,232,65
2019-06-09,21,37,215,39
2019-06-09,22,56,152,57
2019-06-09,23,75,725,79
2019-06-10,0,159,289,164
2019-06-10,1,220,266,230
2019-06-10,2,284,162,302
2019-06-10,3,244,273,256
2019-06-10,4,349,204,371
2019-06-10,5,423,198,447
2019-06-10,6,466,213,501
2019-06-10,7,474,206,518
2019-06-10,8,440,220,477
2019-06-10,9,332,236,371
2019-06-10,10,399,187,427
2019-06-10,11,339,208,372
2019-06-10,12,330,238,348
2019-06-10,13,339,209,366
2019-06-10,14,363,236,397
2019-06-10,15,325,294,356
2019-06-10,16,292,89,313
2019-06-10,17,175,311,196
2019-06-10,18,103,213,109
2019-06-10,19,46,197,50
2019-06-10,20,34,173,35
2019-06-10,21,29,199,29
2019-06-10,22,33,343,39
2019-06-10,23,43,363,46
2019-06-11,0,102,210,108
2019-06-11,1,160,317,167
2019-06-11,2,235,203,243
2019-06-11,3,315,261,334
2019-06-11,4,322,225,343
2019-06-11,5,393,184,419
2019-06-11,6,503,199,567
2019-06-11,7,412,192,442
2019-06-11,8,515,226,554
2019-06-11,9,488,193,542
2019-06-11,10,473,202,502
2019-06-11,11,482,245,535
2019-06-11,12,364,251,384
2019-06-11,13,328,229,349
2019-06-11,14,421,187,453
2019-06-11,15,350,241,387
2019-06-11,16,317,193,346
2019-06-11,17,210,277,228
2019-06-11,18,86,209,89
2019-06-11,19,54,301,57
2019-06-11,20,36,364,36
2019-06-11,21,25,308,25
2019-06-11,22,31,238,36
2019-06-11,23,39,265,41
2019-06-12,0,114,197,124
2019-06-12,1,164,284,172
2019-06-12,2,240,225,258
2019-06-12,3,212,186,228
2019-06-12,4,217,208,229
2019-06-12,5,397,215,442
2019-06-12,6,458,226,510
2019-06-12,7,442,160,471
2019-06-12,8,401,270,446
2019-06-12,9,417,249,447
2019-06-12,10,560,201,633
2019-06-12,11,406,222,460
2019-06-12,12,387,207,434
2019-06-12,13,399,235,439
2019-06-12,14,429,273,475
2019-06-12,15,369,242,391
2019-06-12,16,295,280,310
2019-06-12,17,221,254,245
2019-06-12,18,113,239,119
2019-06-12,19,53,317,56
2019-06-12,20,50,315,52
2019-06-12,21,35,-91,36
2019-06-12,22,33,225,37
2019-06-12,23,53,263,56
2019-06-13,0,107,236,115
2019-06-13,1,151,287,162
2019-06-13,2,314,211,334
2019-06-13,3,335,292,354
2019-06-13,4,319,232,338
2019-06-13,5,347,230,377
2019-06-13,6,402,245,436
2019-06-13,7,418,252,445
2019-06-13,8,503,223,548
2019-06-13,9,476,227,516
2019-06-13,10,525,199,575
2019-06-13,11,478,245,516
2019-06-13,12,399,221,438
2019-06-13,13,389,241,418
2019-06-13,14,462,254,511
2019-06-13,15,327,191,352
2019-06-13,16,319,272,343
2019-06-13,17,210,260,230
2019-06-13,18,93,211,98
2019-06-13,19,54,295,57
2019-06-13,20,38,-1054,38
2019-06-13,21,34,361,37
2019-06-13,22,32,242,32
2019-06-13,23,60,241,63
2019-06-14,0,103,233,107
2019-06-14,1,140,199,148
2019-06-14,2,213,219,224
2019-06-14,3,234,267,249
2019-06-14,4,221,219,238
2019-06-14,5,355,179,374
2019-06-14,6,379,228,407
2019-06-14,7,429,299,459
2019-06-14,8,401,205,430
2019-06-14,9,355,204,400
2019-06-14,10,431,232,496
2019-06-14,11,420,251,450
2019-06-14,12,314,192,343
2019-06-14,13,459,297,495
2019-06-14,14,449,187,496
2019-06-14,15,381,237,405
2019-06-14,16,305,104,326
2019-06-14,17,174,676,188
2019-06-14,18,102,235,109
2019-06-14,19,50,206,52
2019-06-14,20,32,410,40
2019-06-14,21,36,263,37
2019-06-14,22,36,247,36
2019-06-14,23,45,207,48
2019-06-15,0,110,257,116
2019-06-15,1,166,243,174
2019-06-15,2,223,273,236
2019-06-15,3,196,232,210
2019-06-15,4,291,224,303
2019-06-15,5,241,184,254
2019-06-15,6,233,165,237
2019-06-15,7,322,216,352
2019-06-15,8,289,208,304
2019-06-15,9,351,223,372
2019-06-15,10,361,253,380
2019-06-15,11,346,216,365
2019-06-15,12,410,204,428
2019-06-15,13,365,204,390
2019-06-15,14,466,246,512
2019-06-15,15,445,236,474
2019-06-15,16,389,218,413
2019-06-15,17,245,183,262
2019-06-15,18,106,253,115
2019-06-15,19,69,212,71
2019-06-15,20,52,518,53
2019-06-15,21,40,327,43
2019-06-15,22,35,251,35
2019-06-15,23,68,190,78
2019-06-16,0,153,252,162
2019-06-16,1,181,19,188
2019-06-16,2,257,225,267
2019-06-16,3,218,233,237
2019-06-16,4,269,218,285
2019-06-16,5,298,30,329
2019-06-16,6,366,210,385
2019-06-16,7,447,420,475
2019-06-16,8,387,221,411
2019-06-16,9,408,170,439
2019-06-16,10,466,179,501
2019-06-16,11,435,169,459
2019-06-16,12,444,203,485
2019-06-16,13,468,188,494
2019-06-16,14,471,215,506
2019-06-16,15,399,160,427
2019-06-16,16,386,193,416
2019-06-16,17,264,256,288
2019-06-16,18,158,205,178
2019-06-16,19,74,229,82
2019-06-16,20,45,276,48
2019-06-16,21,33,254,34
2019-06-16,22,41,326,41
2019-06-16,23,76,293,82
2019-06-17,0,136,317,142
2019-06-17,1,182,217,190
2019-06-17,2,237,242,259
2019-06-17,3,246,252,262
2019-06-17,4,451,235,493
2019-06-17,5,454,228,478
2019-06-17,6,405,223,436
2019-06-17,7,358,233,396
2019-06-17,8,439,200,481
2019-06-17,9,398,216,454
2019-06-17,10,406,200,463
2019-06-17,11,385,216,427
2019-06-17,12,340,267,365
2019-06-17,13,292,206,312
2019-06-17,14,378,246,415
2019-06-17,15,295,234,316
2019-06-17,16,252,225,267
2019-06-17,17,210,53,221
2019-06-17,18,100,304,107
2019-06-17,19,45,244,46
2019-06-17,20,27,396,27
2019-06-17,21,26,315,26
2019-06-17,22,25,445,25
2019-06-17,23,35,254,41
2019-06-18,0,79,185,83
2019-06-18,1,53,196,55
2019-06-18,2,186,210,192
2019-06-18,3,249,221,266
2019-06-18,4,311,173,334
2019-06-18,5,389,246,409
2019-06-18,6,440,206,491
2019-06-18,7,338,228,365
2019-06-18,8,455,237,491
2019-06-18,9,393,224,431
2019-06-18,10,381,247,414
2019-06-18,11,369,229,402
2019-06-18,12,340,239,385
2019-06-18,13,442,129,471
2019-06-18,14,407,203,428
2019-06-18,15,473,206,503
2019-06-18,16,360,223,391
2019-06-18,17,209,243,217
2019-06-18,18,91,216,95
2019-06-18,19,55,231,55
2019-06-18,20,41,171,46
2019-06-18,21,35,368,35
2019-06-18,22,36,221,42
2019-06-18,23,51,257,51
2019-06-19,0,92,331,98
2019-06-19,1,177,315,198
2019-06-19,2,219,261,227
2019-06-19,3,235,229,254
2019-06-19,4,246,599,260
2019-06-19,5,357,240,384
2019-06-19,6,408,215,453
2019-06-19,7,428,242,456
2019-06-19,8,347,235,364
2019-06-19,9,318,215,348
2019-06-19,10,315,216,333
2019-06-19,11,405,250,460
2019-06-19,12,383,229,421
2019-06-19,13,369,239,393
2019-06-19,14,393,212,418
2019-06-19,15,359,206,380
2019-06-19,16,281,314,298
2019-06-19,17,192,247,204
2019-06-19,18,90,234,99
2019-06-19,19,67,155,69
2019-06-19,20,42,188,42
2019-06-19,21,36,284,40
2019-06-19,22,44,301,48
2019-06-19,23,50,171,51
2019-06-20,0,113,314,117
2019-06-20,1,196,313,208
2019-06-20,2,230,215,238
2019-06-20,3,202,441,210
2019-06-20,4,263,231,288
2019-06-20,5,312,218,330
2019-06-20,6,371,221,405
2019-06-20,7,314,257,341
2019-06-20,8,428,222,464
2019-06-20,9,365,257,391
2019-06-20,10,390,215,423
2019-06-20,11,376,225,394
2019-06-20,12,324,223,350
2019-06-20,13,514,222,574
2019-06-20,14,460,195,504
2019-06-20,15,367,27,385
2019-06-20,16,304,250,326
2019-06-20,17,175,-210,193
2019-06-20,18,137,224,145
2019-06-20,19,78,-127,81
2019-06-20,20,54,135,56
2019-06-20,21,43,267,47
2019-06-20,22,40,272,44
2019-06-20,23,66,238,68
2019-06-21,0,122,232,130
2019-06-21,1,188,263,199
2019-06-21,2,234,208,244
2019-06-21,3,285,216,303
2019-06-21,4,336,195,363
2019-06-21,5,302,198,323
2019-06-21,6,414,214,459
2019-06-21,7,399,294,430
2019-06-21,8,393,216,433
2019-06-21,9,438,227,497
2019-06-21,10,406,283,445
2019-06-21,11,393,231,430
2019-06-21,12,307,221,339
2019-06-21,13,333,229,361
2019-06-21,14,384,230,417
2019-06-21,15,281,252,306
2019-06-21,16,289,237,316
2019-06-21,17,261,70,280
2019-06-21,18,88,229,92
2019-06-21,19,59,214,62
2019-06-21,20,31,387,31
2019-06-21,21,37,286,40
2019-06-21,22,31,266,33
2019-06-21,23,50,-141,52
2019-06-22,0,109,248,115
2019-06-22,1,160,253,174
2019-06-22,2,239,235,251
2019-06-22,3,212,200,236
2019-06-22,4,251,262,268
2019-06-22,5,355,212,375
2019-06-22,6,396,208,420
2019-06-22,7,360,251,389
2019-06-22,8,367,229,389
2019-06-22,9,308,213,327
2019-06-22,10,343,232,361
2019-06-22,11,342,220,368
2019-06-22,12,285,199,307
2019-06-22,13,330,246,358
2019-06-22,14,357,198,371
2019-06-22,15,348,205,370
2019-06-22,16,293,207,318
2019-06-22,17,248,213,265
2019-06-22,18,139,261,150
2019-06-22,19,53,278,56
2019-06-22,20,42,252,42
2019-06-22,21,45,262,45
2019-06-22,22,36,227,37
2019-06-22,23,56,255,61
2019-06-23,0,125,312,137
2019-06-23,1,178,260,188
2019-06-23,2,243,210,263
2019-06-23,3,249,197,265
2019-06-23,4,251,187,282
2019-06-23,5,228,240,243
2019-06-23,6,328,232,356
2019-06-23,7,320,230,335
2019-06-23,8,268,216,287
2019-06-23,9,238,240,263
2019-06-23,10,285,237,296
2019-06-23,11,314,202,330
2019-06-23,12,344,200,366
2019-06-23,13,316,229,331
2019-06-23,14,352,214,368
2019-06-23,15,340,127,367
2019-06-23,16,343,260,375
2019-06-23,17,227,225,235
2019-06-23,18,118,212,123
2019-06-23,19,47,234,54
2019-06-23,20,38,322,38
2019-06-23,21,34,386,34
2019-06-23,22,40,238,43
2019-06-23,23,64,207,66
2019-06-24,0,110,298,122
2019-06-24,1,169,265,182
2019-06-24,2,241,229,250
2019-06-24,3,271,219,286
2019-06-24,4,379,227,403
2019-06-24,5,327,268,342
2019-06-24,6,350,217,378
2019-06-24,7,366,200,402
2019-06-24,8,297,217,321
2019-06-24,9,255,233,274
2019-06-24,10,410,216,444
2019-06-24,11,350,249,379
2019-06-24,12,325,238,354
2019-06-24,13,290,250,315
2019-06-24,14,354,202,379
2019-06-24,15,310,209,337
2019-06-24,16,276,286,292
2019-06-24,17,183,248,199
2019-06-24,18,126,235,129
2019-06-24,19,70,330,72
2019-06-24,20,47,363,59
2019-06-24,21,38,320,39
2019-06-24,22,39,266,40
2019-06-24,23,62,264,63
2019-06-25,0,127,200,134
2019-06-25,1,181,301,195
2019-06-25,2,256,229,273
2019-06-25,3,291,271,312
2019-06-25,4,292,178,318
2019-06-25,5,303,208,336
2019-06-25,6,414,256,455
2019-06-25,7,387,266,439
2019-06-25,8,420,223,449
2019-06-25,9,352,239,395
2019-06-25,10,358,224,391
2019-06-25,11,392,293,426
2019-06-25,12,339,243,381
2019-06-25,13,359,225,386
2019-06-25,14,375,245,404
2019-06-25,15,307,282,333
2019-06-25,16,318,265,340
2019-06-25,17,203,281,213
2019-06-25,18,121,214,123
2019-06-25,19,70,325,83
2019-06-25,20,46,340,50
2019-06-25,21,32,232,32
2019-06-25,22,42,286,45
2019-06-25,23,55,259,55
2019-06-26,0,111,256,121
2019-06-26,1,179,342,188
2019-06-26,2,241,208,252
2019-06-26,3,240,236,266
2019-06-26,4,343,241,368
2019-06-26,5,342,265,366
2019-06-26,6,370,225,398
2019-06-26,7,348,233,379
2019-06-26,8,378,214,411
2019-06-26,9,336,224,373
2019-06-26,10,358,232,398
2019-06-26,11,413,213,449
2019-06-26,12,340,245,366
2019-06-26,13,346,222,375
2019-06-26,14,374,197,404
2019-06-26,15,360,239,381
2019-06-26,16,319,296,351
2019-06-26,17,212,264,237
2019-06-26,18,102,271,107
2019-06-26,19,82,298,87
2019-06-26,20,47,251,53
2019-06-26,21,32,246,34
2019-06-26,22,39,242,44
2019-06-26,23,64,234,68
2019-06-27,0,117,289,123
2019-06-27,1,198,373,213
2019-06-27,2,304,226,322
2019-06-27,3,321,242,333
2019-06-27,4,393,218,413
2019-06-27,5,395,224,431
2019-06-27,6,468,222,515
2019-06-27,7,326,245,364
2019-06-27,8,400,228,426
2019-06-27,9,330,219,372
2019-06-27,10,444,223,485
2019-06-27,11,417,202,454
2019-06-27,12,403,215,445
2019-06-27,13,439,190,472
2019-06-27,14,382,221,418
2019-06-27,15,407,209,429
2019-06-27,16,337,254,376
2019-06-27,17,206,290,214
2019-06-27,18,147,25,153
2019-06-27,19,80,203,84
2019-06-27,20,41,308,45
2019-06-27,21,39,265,39
2019-06-27,22,43,224,48
2019-06-27,23,65,255,67
2019-06-28,0,130,229,144
2019-06-28,1,188,300,202
2019-06-28,2,308,243,322
2019-06-28,3,256,240,278
2019-06-28,4,334,266,360
2019-06-28,5,353,245,387
2019-06-28,6,391,244,427
2019-06-28,7,388,261,418
2019-06-28,8,452,248,491
2019-06-28,9,397,251,465
2019-06-28,10,413,253,445
2019-06-28,11,334,242,363
2019-06-28,12,367,229,387
2019-06-28,13,391,229,418
2019-06-28,14,432,214,466
2019-06-28,15,303,227,320
2019-06-28,16,268,323,290
2019-06-28,17,220,281,240
2019-06-28,18,109,225,112
2019-06-28,19,59,199,60
2019-06-28,20,37,343,41
2019-06-28,21,39,291,40
2019-06-28,22,37,271,39
2019-06-28,23,43,203,48
2019-06-29,0,120,248,127
2019-06-29,1,171,267,184
2019-06-29,2,293,231,315
2019-06-29,3,310,227,331
2019-06-29,4,323,221,345
2019-06-29,5,352,229,380
2019-06-29,6,472,252,526
2019-06-29,7,352,218,402
2019-06-29,8,380,241,398
2019-06-29,9,301,254,316
2019-06-29,10,339,227,369
2019-06-29,11,307,271,332
2019-06-29,12,345,203,364
2019-06-29,13,368,235,396
2019-06-29,14,422,225,453
2019-06-29,15,381,232,420
2019-06-29,16,311,234,344
2019-06-29,17,233,246,247
2019-06-29,18,140,193,153
2019-06-29,19,61,261,66
2019-06-29,20,47,202,49
2019-06-29,21,35,356,35
2019-06-29,22,35,235,38
2019-06-29,23,58,401,61
2019-06-30,0,132,246,138
2019-06-30,1,165,303,175
2019-06-30,2,258,250,276
2019-06-30,3,253,233,280
2019-06-30,4,281,235,306
2019-06-30,5,264,300,288
2019-06-30,6,372,250,387
2019-06-30,7,363,201,389
2019-06-30,8,322,210,343
2019-06-30,9,323,183,351
2019-06-30,10,411,226,439
2019-06-30,11,384,186,418
2019-06-30,12,381,220,426
2019-06-30,13,384,239,411
2019-06-30,14,446,231,500
2019-06-30,15,354,212,391
2019-06-30,16,287,224,337
2019-06-30,17,263,249,298
2019-06-30,18,144,236,150
2019-06-30,19,87,239,93
2019-06-30,20,42,339,49
2019-06-30,21,34,320,37
2019-06-30,22,42,238,47
2019-06-30,23,58,134,61
