hour,date,users,event_count,event_name,day
6,2019-01-03,1,1,bST,14
6,2019-01-03,1,1,aS,45
6,2019-01-03,1,1,aO,14
6,2019-01-03,1,7,cFE,21
6,2019-01-03,2,5,nR,7
7,2019-01-03,1,4,aS,45
7,2019-01-03,1,3,bBCD,45
7,2019-01-03,4,4,bBCD,7
7,2019-01-03,3,3,aO,1
7,2019-01-03,1,2,cFE,1
7,2019-01-03,30,106,fL,0
7,2019-01-03,22,54,aS,0
7,2019-01-03,1,3,bBCA,45
7,2019-01-03,4,5,fL,7
7,2019-01-03,1,2,fL,1
7,2019-01-03,1,1,nO,0
7,2019-01-03,1,1,aS,7
7,2019-01-03,26,84,sD,0
7,2019-01-03,1,1,nO,7
7,2019-01-03,1,5,aO,45
7,2019-01-03,1,13,fL,45
7,2019-01-03,18,36,bBCA,0
7,2019-01-03,2,4,sD,45
7,2019-01-03,2,5,nR,1
7,2019-01-03,13,14,bBCD,0
7,2019-01-03,2,2,bBCD,1
7,2019-01-03,1,2,sD,1
7,2019-01-03,3,3,aO,7
7,2019-01-03,36,1015,cFE,0
7,2019-01-03,4,6,bBCA,7
7,2019-01-03,1,3,nO,45
7,2019-01-03,2,2,bBCA,1
7,2019-01-03,1,2,aS,1
7,2019-01-03,1,2,nR,45
7,2019-01-03,34,42,aO,0
7,2019-01-03,2,3,bST,45
7,2019-01-03,2,2,nO,1
7,2019-01-03,4,5,bST,0
7,2019-01-03,1,1,nR,0
7,2019-01-03,2,3,nR,7
8,2019-01-03,23,100,sD,0
8,2019-01-03,1,1,bST,21
8,2019-01-03,1,2,sD,14
8,2019-01-03,32,87,fL,0
8,2019-01-03,1,1,nR,21
8,2019-01-03,1,1,aO,45
8,2019-01-03,2,2,bBCA,1
8,2019-01-03,3,9,sD,1
8,2019-01-03,1,7,cFE,7
8,2019-01-03,1,1,bBCD,45
8,2019-01-03,1,11,aS,45
8,2019-01-03,1,2,aS,14
8,2019-01-03,2,3,aO,21
8,2019-01-03,19,41,bBCA,0
8,2019-01-03,3,12,aS,1
8,2019-01-03,4,13,fL,1
8,2019-01-03,4,4,aO,1
8,2019-01-03,2,2,bBCD,1
8,2019-01-03,1,2,fL,21
8,2019-01-03,8,19,bST,0
8,2019-01-03,1,3,fL,45
8,2019-01-03,3,3,nO,0
8,2019-01-03,1,1,bBCA,14
8,2019-01-03,15,19,bBCD,0
8,2019-01-03,1,1,nO,45
8,2019-01-03,1,11,bST,45
8,2019-01-03,1,2,bST,1
8,2019-01-03,1,1,aO,7
8,2019-01-03,41,52,aO,0
8,2019-01-03,1,1,fL,7
8,2019-01-03,1,5,cFE,1
8,2019-01-03,3,4,aO,14
8,2019-01-03,2,3,nO,21
8,2019-01-03,1,2,nO,14
8,2019-01-03,1,1,bBCD,14
8,2019-01-03,1,1,bBCA,45
8,2019-01-03,1,1,nR,45
8,2019-01-03,2,5,fL,14
8,2019-01-03,1,1,nR,0
8,2019-01-03,19,62,aS,0
8,2019-01-03,36,570,cFE,0
8,2019-01-03,2,2,nO,1
8,2019-01-03,1,1,nR,1
8,2019-01-03,1,8,sD,45
9,2019-01-03,1,2,aO,7
9,2019-01-03,1,1,bBCD,45
9,2019-01-03,29,55,bBCA,0
9,2019-01-03,1,1,nR,7
9,2019-01-03,2,2,nO,1
9,2019-01-03,2,8,sD,21
9,2019-01-03,2,3,bBCD,1
9,2019-01-03,1,2,bBCA,21
9,2019-01-03,20,26,bBCD,0
9,2019-01-03,2,2,nO,45
9,2019-01-03,1,1,bBCD,14
9,2019-01-03,4,12,sD,1
9,2019-01-03,1,5,aS,45
9,2019-01-03,4,21,fL,1
9,2019-01-03,1,4,bBCA,14
9,2019-01-03,10,11,nO,0
9,2019-01-03,41,145,fL,0
9,2019-01-03,4,10,bBCA,1
9,2019-01-03,8,25,bST,0
9,2019-01-03,50,56,aO,0
9,2019-01-03,1,2,fL,14
9,2019-01-03,1,5,aS,7
9,2019-01-03,2,3,fL,45
9,2019-01-03,1,3,sD,14
9,2019-01-03,2,14,aS,1
9,2019-01-03,2,10,aS,21
9,2019-01-03,1,10,bST,1
9,2019-01-03,1,4,sD,7
9,2019-01-03,2,3,fL,21
9,2019-01-03,1,4,sD,45
9,2019-01-03,3,3,nR,0
9,2019-01-03,1,1,bBCA,45
9,2019-01-03,2,2,aO,45
9,2019-01-03,1,3,bST,21
9,2019-01-03,4,4,aO,1
9,2019-01-03,23,53,aS,0
9,2019-01-03,1,1,bBCD,21
9,2019-01-03,1,1,aO,14
9,2019-01-03,1,5,fL,7
9,2019-01-03,45,2234,cFE,0
9,2019-01-03,3,65,cFE,1
9,2019-01-03,31,106,sD,0
10,2019-01-03,4,4,nO,0
10,2019-01-03,8,9,bBCD,0
10,2019-01-03,1,1,aO,45
10,2019-01-03,1,2,sD,45
10,2019-01-03,9,15,aS,0
10,2019-01-03,2,3,bST,0
10,2019-01-03,1,1,aO,7
10,2019-01-03,1,1,nO,45
10,2019-01-03,11,22,bBCA,0
10,2019-01-03,1,1,bST,45
10,2019-01-03,1,4,aS,45
10,2019-01-03,1,2,fL,45
10,2019-01-03,22,50,fL,0
10,2019-01-03,18,377,cFE,0
10,2019-01-03,1,1,bBCD,7
10,2019-01-03,4,4,nR,0
10,2019-01-03,24,29,aO,0
10,2019-01-03,1,1,bBCA,7
10,2019-01-03,1,1,cFE,7
10,2019-01-03,1,3,nR,45
10,2019-01-03,16,43,sD,0
11,2019-01-03,2,5,sD,1
11,2019-01-03,1,1,nR,14
11,2019-01-03,1,2,fL,14
11,2019-01-03,1,7,fL,45
11,2019-01-03,1,1,nO,14
11,2019-01-03,1,2,aO,45
11,2019-01-03,1,2,nO,1
11,2019-01-03,16,58,aS,0
11,2019-01-03,1,1,nR,7
11,2019-01-03,3,4,aO,1
11,2019-01-03,19,101,sD,0
11,2019-01-03,1,6,sD,7
11,2019-01-03,29,144,fL,0
11,2019-01-03,3,4,nO,0
11,2019-01-03,2,7,bST,1
11,2019-01-03,1,5,cFE,1
11,2019-01-03,2,7,aS,7
11,2019-01-03,1,6,sD,45
11,2019-01-03,3,9,bST,0
11,2019-01-03,1,1,bBCA,14
11,2019-01-03,3,4,bBCD,1
11,2019-01-03,1,1,aO,14
11,2019-01-03,2,2,aO,7
11,2019-01-03,1,1,cFE,7
11,2019-01-03,36,51,aO,0
11,2019-01-03,2,5,fL,7
11,2019-01-03,2,5,aS,1
11,2019-01-03,3,15,fL,1
11,2019-01-03,15,21,bBCD,0
11,2019-01-03,1,1,nR,1
11,2019-01-03,1,2,bST,7
11,2019-01-03,3,7,bBCA,1
11,2019-01-03,20,43,bBCA,0
11,2019-01-03,26,458,cFE,0
11,2019-01-03,1,3,sD,14
11,2019-01-03,3,4,nR,0
11,2019-01-03,1,1,cFE,14
11,2019-01-03,1,8,aS,45
11,2019-01-03,1,1,bST,45
11,2019-01-03,1,1,nO,7
12,2019-01-03,3,3,bBCD,1
12,2019-01-03,1,4,aS,1
12,2019-01-03,29,33,aO,0
12,2019-01-03,21,35,bBCA,0
12,2019-01-03,1,1,bBCD,14
12,2019-01-03,16,52,sD,0
12,2019-01-03,1,3,aO,7
12,2019-01-03,1,1,bBCA,14
12,2019-01-03,22,585,cFE,0
12,2019-01-03,3,6,bBCA,1
12,2019-01-03,1,10,fL,7
12,2019-01-03,1,2,cFE,7
12,2019-01-03,1,17,aS,7
12,2019-01-03,1,1,bBCA,7
12,2019-01-03,3,13,fL,1
12,2019-01-03,1,17,sD,7
12,2019-01-03,14,16,bBCD,0
12,2019-01-03,12,26,aS,0
12,2019-01-03,1,7,aS,45
12,2019-01-03,1,1,bST,45
12,2019-01-03,2,4,bST,0
12,2019-01-03,1,3,fL,14
12,2019-01-03,25,71,fL,0
12,2019-01-03,1,5,sD,45
12,2019-01-03,2,3,nO,1
12,2019-01-03,2,7,sD,1
12,2019-01-03,1,2,nR,0
12,2019-01-03,3,4,aO,1
12,2019-01-03,1,1,aO,14
12,2019-01-03,1,3,sD,14
12,2019-01-03,1,3,aS,14
12,2019-01-03,1,102,cFE,1
12,2019-01-03,1,1,aO,45
12,2019-01-03,1,6,fL,45
13,2019-01-03,15,21,bBCD,0
13,2019-01-03,2,2,nR,0
13,2019-01-03,1,1,bBCD,21
13,2019-01-03,3,12,fL,7
13,2019-01-03,19,543,cFE,0
13,2019-01-03,11,27,aS,0
13,2019-01-03,2,5,sD,14
13,2019-01-03,3,11,aS,7
13,2019-01-03,2,3,bBCD,14
13,2019-01-03,6,8,nO,0
13,2019-01-03,1,2,aS,14
13,2019-01-03,2,5,nR,7
13,2019-01-03,2,2,bBCD,7
13,2019-01-03,1,3,sD,21
13,2019-01-03,1,4,fL,45
13,2019-01-03,2,7,bBCA,14
13,2019-01-03,1,2,cFE,21
13,2019-01-03,8,11,bST,0
13,2019-01-03,2,4,bBCA,7
13,2019-01-03,31,36,aO,0
13,2019-01-03,1,1,nO,7
13,2019-01-03,2,10,fL,14
13,2019-01-03,25,91,fL,0
13,2019-01-03,1,1,bBCD,1
13,2019-01-03,1,2,fL,1
13,2019-01-03,1,1,aO,21
13,2019-01-03,1,2,bST,7
13,2019-01-03,1,1,bBCA,21
13,2019-01-03,2,10,sD,7
13,2019-01-03,1,1,sD,45
13,2019-01-03,1,4,nO,14
13,2019-01-03,2,2,aO,1
13,2019-01-03,16,32,sD,0
13,2019-01-03,1,1,cFE,1
13,2019-01-03,1,2,aS,45
13,2019-01-03,1,1,bBCA,1
13,2019-01-03,1,1,aO,45
13,2019-01-03,1,2,bST,14
13,2019-01-03,1,10,fL,21
13,2019-01-03,1,15,cFE,14
13,2019-01-03,4,4,aO,7
13,2019-01-03,3,5,aO,14
13,2019-01-03,20,33,bBCA,0
14,2019-01-03,5,5,aO,1
14,2019-01-03,4,6,bBCA,1
14,2019-01-03,1,4,aS,45
14,2019-01-03,1,12,sD,45
14,2019-01-03,12,24,bBCA,0
14,2019-01-03,18,18,aO,0
14,2019-01-03,1,1,cFE,7
14,2019-01-03,2,5,bST,1
14,2019-01-03,3,7,bST,0
14,2019-01-03,1,1,bBCA,7
14,2019-01-03,1,2,fL,21
14,2019-01-03,8,24,sD,0
14,2019-01-03,1,2,bST,7
14,2019-01-03,1,1,bBCA,21
14,2019-01-03,1,1,nO,21
14,2019-01-03,11,224,cFE,0
14,2019-01-03,3,3,nR,0
14,2019-01-03,2,2,nO,0
14,2019-01-03,1,3,fL,45
14,2019-01-03,1,1,sD,21
14,2019-01-03,3,3,aO,7
14,2019-01-03,5,16,fL,1
14,2019-01-03,6,19,aS,0
14,2019-01-03,3,9,sD,1
14,2019-01-03,1,2,sD,7
14,2019-01-03,3,11,aS,1
14,2019-01-03,1,2,nR,7
14,2019-01-03,1,1,bBCD,21
14,2019-01-03,7,7,bBCD,0
14,2019-01-03,1,1,cFE,1
14,2019-01-03,1,3,aS,21
14,2019-01-03,1,1,bBCD,7
14,2019-01-03,2,4,fL,7
14,2019-01-03,4,4,bBCD,1
14,2019-01-03,1,2,aS,7
14,2019-01-03,1,1,aO,45
14,2019-01-03,1,1,aO,21
14,2019-01-03,11,45,fL,0
14,2019-01-03,1,1,nO,7
15,2019-01-03,1,2,bBCA,7
15,2019-01-03,1,1,bBCD,7
15,2019-01-03,5,8,bST,0
15,2019-01-03,1,1,nO,7
15,2019-01-03,1,1,aO,45
15,2019-01-03,17,19,aO,0
15,2019-01-03,2,18,sD,45
15,2019-01-03,16,44,fL,0
15,2019-01-03,1,2,aS,45
15,2019-01-03,1,3,fL,45
15,2019-01-03,1,2,cFE,1
15,2019-01-03,2,15,nR,0
15,2019-01-03,8,22,aS,0
15,2019-01-03,15,549,cFE,0
15,2019-01-03,3,13,fL,1
15,2019-01-03,10,20,bBCA,0
15,2019-01-03,2,2,bBCD,1
15,2019-01-03,2,3,fL,7
15,2019-01-03,1,3,nO,1
15,2019-01-03,1,1,nO,0
15,2019-01-03,3,13,aS,1
15,2019-01-03,2,9,sD,1
15,2019-01-03,6,6,bBCD,0
15,2019-01-03,2,2,aO,7
15,2019-01-03,1,1,bST,1
15,2019-01-03,2,3,aO,1
15,2019-01-03,12,42,sD,0
15,2019-01-03,2,2,bBCA,1
16,2019-01-03,1,1,aO,7
16,2019-01-03,1,2,sD,45
16,2019-01-03,1,3,bST,45
16,2019-01-03,1,4,aS,7
16,2019-01-03,12,18,aO,0
16,2019-01-03,1,1,bBCA,21
16,2019-01-03,1,3,fL,21
16,2019-01-03,10,68,fL,0
16,2019-01-03,1,2,fL,45
16,2019-01-03,1,3,bST,7
16,2019-01-03,4,25,aS,0
16,2019-01-03,2,5,fL,7
16,2019-01-03,8,28,bBCA,0
16,2019-01-03,2,3,bBCA,7
16,2019-01-03,6,11,bBCD,0
16,2019-01-03,1,2,aS,45
16,2019-01-03,1,2,sD,21
16,2019-01-03,1,1,cFE,21
16,2019-01-03,10,50,sD,0
16,2019-01-03,2,3,bST,0
16,2019-01-03,2,2,aO,21
16,2019-01-03,12,109,cFE,0
16,2019-01-03,1,5,aS,21
16,2019-01-03,2,2,bBCD,7
16,2019-01-03,1,4,sD,7
17,2019-01-03,1,3,bST,1
17,2019-01-03,1,1,bST,14
17,2019-01-03,1,1,bST,0
17,2019-01-03,1,1,nR,14
17,2019-01-03,2,3,bBCA,14
17,2019-01-03,1,1,cFE,1
17,2019-01-03,2,2,aO,14
17,2019-01-03,1,2,aS,1
17,2019-01-03,1,6,fL,45
17,2019-01-03,1,1,nO,0
17,2019-01-03,4,9,aS,0
17,2019-01-03,1,4,sD,45
17,2019-01-03,2,8,fL,1
17,2019-01-03,1,10,aS,45
17,2019-01-03,4,11,fL,0
17,2019-01-03,2,2,bBCD,14
17,2019-01-03,2,2,bBCD,0
17,2019-01-03,2,3,bBCA,0
17,2019-01-03,1,1,bBCD,1
17,2019-01-03,2,9,aS,14
17,2019-01-03,1,1,bBCA,1
17,2019-01-03,2,4,fL,14
17,2019-01-03,4,24,cFE,0
17,2019-01-03,1,1,aO,45
17,2019-01-03,1,3,bST,45
17,2019-01-03,2,2,aO,1
17,2019-01-03,4,4,aO,0
17,2019-01-03,3,8,sD,0
17,2019-01-03,2,8,sD,14
18,2019-01-03,1,1,nO,14
18,2019-01-03,6,6,aO,0
18,2019-01-03,6,7,bBCD,0
18,2019-01-03,4,16,aS,0
18,2019-01-03,6,14,fL,0
18,2019-01-03,7,14,bBCA,0
18,2019-01-03,1,1,aO,14
18,2019-01-03,4,5,cFE,0
18,2019-01-03,4,18,sD,0
18,2019-01-03,1,1,fL,14
18,2019-01-03,2,5,bST,0
18,2019-01-03,1,1,nR,14
19,2019-01-03,1,2,bST,0
19,2019-01-03,2,8,aS,0
19,2019-01-03,2,90,cFE,0
19,2019-01-03,2,2,aO,0
19,2019-01-03,2,3,bBCD,0
19,2019-01-03,3,5,bBCA,0
19,2019-01-03,3,13,fL,0
19,2019-01-03,3,10,sD,0
20,2019-01-03,1,2,fL,0
20,2019-01-03,1,2,bBCA,0
20,2019-01-03,1,2,aO,14
20,2019-01-03,1,2,bBCD,0
20,2019-01-03,1,8,aS,0
20,2019-01-03,1,1,cFE,0
20,2019-01-03,1,2,fL,14
20,2019-01-03,2,2,aO,0
20,2019-01-03,2,14,sD,0
21,2019-01-03,1,1,bBCA,45
21,2019-01-03,1,5,sD,45
21,2019-01-03,3,3,bBCD,0
21,2019-01-03,1,1,bBCD,45
21,2019-01-03,10,10,aO,0
21,2019-01-03,1,3,aO,45
21,2019-01-03,7,34,fL,0
21,2019-01-03,7,20,cFE,0
21,2019-01-03,4,12,aS,0
21,2019-01-03,1,4,bST,45
21,2019-01-03,1,5,aS,45
21,2019-01-03,1,1,nO,45
21,2019-01-03,5,7,bBCA,0
21,2019-01-03,5,17,sD,0
21,2019-01-03,1,8,fL,45
21,2019-01-03,1,4,nR,45
22,2019-01-03,1,4,fL,1
22,2019-01-03,1,1,bBCD,1
22,2019-01-03,8,121,cFE,0
22,2019-01-03,1,2,aS,1
22,2019-01-03,10,26,fL,0
22,2019-01-03,9,11,aO,0
22,2019-01-03,7,16,bBCA,0
22,2019-01-03,5,6,bBCD,0
22,2019-01-03,3,3,aS,0
22,2019-01-03,2,2,bST,0
22,2019-01-03,7,27,sD,0
22,2019-01-03,1,1,bBCA,1
22,2019-01-03,1,1,aO,1
23,2019-01-03,8,255,cFE,0
23,2019-01-03,5,5,bBCD,0
23,2019-01-03,6,16,fL,0
23,2019-01-03,5,32,sD,0
23,2019-01-03,1,1,aO,7
23,2019-01-03,1,1,nO,0
23,2019-01-03,1,1,cFE,7
23,2019-01-03,1,1,bBCD,7
23,2019-01-03,6,15,bBCA,0
23,2019-01-03,1,1,bBCA,7
23,2019-01-03,3,13,aS,0
23,2019-01-03,8,9,aO,0
0,2019-01-04,2,24,aS,1
0,2019-01-04,1,11,aS,90
0,2019-01-04,1,1,nR,1
0,2019-01-04,1,4,aS,0
0,2019-01-04,1,2,cFE,0
0,2019-01-04,2,2,bST,1
0,2019-01-04,2,2,bBCA,0
0,2019-01-04,1,5,fL,90
0,2019-01-04,3,40,cFE,1
0,2019-01-04,1,4,sD,90
0,2019-01-04,4,24,fL,1
0,2019-01-04,2,2,bBCD,0
0,2019-01-04,4,7,bBCD,1
0,2019-01-04,2,2,fL,0
0,2019-01-04,1,3,bBCA,90
0,2019-01-04,1,7,bST,90
0,2019-01-04,4,10,bBCA,1
0,2019-01-04,1,1,nO,1
0,2019-01-04,1,2,aO,90
0,2019-01-04,2,2,aO,0
0,2019-01-04,1,3,bBCD,90
0,2019-01-04,2,58,sD,1
0,2019-01-04,4,7,aO,1
0,2019-01-04,1,3,sD,0
1,2019-01-04,1,2,sD,14
1,2019-01-04,1,70,cFE,1
1,2019-01-04,1,1,aO,14
1,2019-01-04,3,7,bBCA,1
1,2019-01-04,6,9,fL,1
1,2019-01-04,12,14,bBCD,0
1,2019-01-04,15,44,fL,0
1,2019-01-04,1,4,fL,90
1,2019-01-04,1,1,bBCA,90
1,2019-01-04,20,23,aO,0
1,2019-01-04,1,1,nO,21
1,2019-01-04,1,1,fL,14
1,2019-01-04,11,28,aS,0
1,2019-01-04,19,507,cFE,0
1,2019-01-04,1,4,aS,90
1,2019-01-04,3,12,sD,1
1,2019-01-04,6,6,aO,1
1,2019-01-04,13,19,bBCA,0
1,2019-01-04,1,1,bST,90
1,2019-01-04,1,1,aO,21
1,2019-01-04,4,11,aS,1
1,2019-01-04,2,2,bBCD,1
1,2019-01-04,13,36,sD,0
1,2019-01-04,1,2,sD,90
1,2019-01-04,1,1,bBCD,90
1,2019-01-04,1,1,aO,90
2,2019-01-04,9,25,fL,0
2,2019-01-04,7,8,bBCD,0
2,2019-01-04,1,1,aS,90
2,2019-01-04,1,2,fL,45
2,2019-01-04,2,2,bBCA,90
2,2019-01-04,11,16,bBCA,0
2,2019-01-04,2,2,aO,7
2,2019-01-04,1,1,nO,1
2,2019-01-04,1,7,aS,45
2,2019-01-04,2,2,bBCD,90
2,2019-01-04,2,3,fL,90
2,2019-01-04,14,184,cFE,0
2,2019-01-04,2,3,fL,7
2,2019-01-04,2,2,aO,90
2,2019-01-04,2,5,aS,7
2,2019-01-04,1,3,bST,0
2,2019-01-04,7,7,aO,1
2,2019-01-04,1,1,nR,1
2,2019-01-04,1,5,aS,1
2,2019-01-04,4,6,bBCA,1
2,2019-01-04,7,14,fL,1
2,2019-01-04,8,58,sD,0
2,2019-01-04,1,1,aO,45
2,2019-01-04,10,46,aS,0
2,2019-01-04,2,2,bBCD,1
2,2019-01-04,2,5,sD,7
2,2019-01-04,3,8,sD,1
2,2019-01-04,15,17,aO,0
2,2019-01-04,1,6,sD,45
2,2019-01-04,4,27,cFE,1
2,2019-01-04,1,1,cFE,7
3,2019-01-04,7,11,aS,0
3,2019-01-04,5,7,bBCA,1
3,2019-01-04,5,5,bBCD,1
3,2019-01-04,1,2,bBCA,90
3,2019-01-04,1,2,aS,90
3,2019-01-04,1,1,aS,14
3,2019-01-04,1,1,aS,7
3,2019-01-04,1,1,aO,7
3,2019-01-04,1,1,bST,90
3,2019-01-04,1,2,fL,7
3,2019-01-04,1,3,fL,14
3,2019-01-04,1,1,sD,90
3,2019-01-04,1,3,bST,1
3,2019-01-04,9,10,aO,1
3,2019-01-04,2,2,nO,1
3,2019-01-04,4,45,sD,1
3,2019-01-04,7,20,fL,0
3,2019-01-04,2,2,nR,1
3,2019-01-04,2,12,aS,1
3,2019-01-04,1,1,fL,90
3,2019-01-04,3,259,cFE,1
3,2019-01-04,8,62,cFE,0
3,2019-01-04,5,23,sD,0
3,2019-01-04,1,1,bBCD,90
3,2019-01-04,7,12,bBCA,0
3,2019-01-04,1,1,aO,14
3,2019-01-04,1,1,bST,14
3,2019-01-04,10,10,aO,0
3,2019-01-04,9,36,fL,1
3,2019-01-04,5,6,bBCD,0
4,2019-01-04,1,1,sD,90
4,2019-01-04,6,7,bBCD,1
4,2019-01-04,8,218,cFE,0
4,2019-01-04,3,20,sD,0
4,2019-01-04,1,1,bBCA,21
4,2019-01-04,1,1,aO,45
4,2019-01-04,3,18,aS,0
4,2019-01-04,1,4,sD,45
4,2019-01-04,1,5,aS,21
4,2019-01-04,1,1,aO,14
4,2019-01-04,1,5,sD,21
4,2019-01-04,1,2,bBCA,90
4,2019-01-04,1,1,cFE,21
4,2019-01-04,1,2,aS,90
4,2019-01-04,11,15,aO,1
4,2019-01-04,6,12,bBCD,0
4,2019-01-04,2,3,nO,1
4,2019-01-04,1,1,bBCD,90
4,2019-01-04,1,2,fL,14
4,2019-01-04,9,15,aO,0
4,2019-01-04,1,3,fL,7
4,2019-01-04,1,1,aO,21
4,2019-01-04,1,3,fL,45
4,2019-01-04,1,1,bST,0
4,2019-01-04,1,2,bST,1
4,2019-01-04,6,9,bBCA,1
4,2019-01-04,1,2,aS,45
4,2019-01-04,1,2,cFE,7
4,2019-01-04,2,4,fL,90
4,2019-01-04,1,1,nR,7
4,2019-01-04,6,17,bBCA,0
4,2019-01-04,8,38,sD,1
4,2019-01-04,1,1,nO,0
4,2019-01-04,2,3,nR,0
4,2019-01-04,1,7,nR,1
4,2019-01-04,5,134,cFE,1
4,2019-01-04,1,1,nR,14
4,2019-01-04,5,31,fL,0
4,2019-01-04,2,2,aO,90
4,2019-01-04,10,31,fL,1
4,2019-01-04,1,2,fL,21
4,2019-01-04,1,1,bBCD,21
4,2019-01-04,3,14,aS,1
4,2019-01-04,1,1,bST,90
4,2019-01-04,1,1,sD,14
4,2019-01-04,1,1,bST,14
4,2019-01-04,1,1,aO,7
5,2019-01-04,3,6,bBCD,0
5,2019-01-04,9,9,aO,1
5,2019-01-04,1,1,aS,45
5,2019-01-04,4,4,cFE,1
5,2019-01-04,4,10,fL,0
5,2019-01-04,1,1,bBCA,90
5,2019-01-04,1,1,fL,90
5,2019-01-04,5,12,aS,1
5,2019-01-04,3,3,nO,1
5,2019-01-04,3,8,sD,0
5,2019-01-04,1,1,nR,45
5,2019-01-04,2,5,bST,1
5,2019-01-04,3,9,bBCA,0
5,2019-01-04,1,9,nR,90
5,2019-01-04,1,1,fL,45
5,2019-01-04,1,1,nO,45
5,2019-01-04,4,5,bBCA,1
5,2019-01-04,7,9,aO,0
5,2019-01-04,1,1,aO,45
5,2019-01-04,4,4,bBCD,1
5,2019-01-04,7,15,fL,1
5,2019-01-04,5,15,cFE,0
5,2019-01-04,2,4,nR,1
5,2019-01-04,1,1,nR,0
5,2019-01-04,1,4,aS,90
5,2019-01-04,3,8,sD,1
5,2019-01-04,1,1,nO,0
5,2019-01-04,3,4,aS,0
5,2019-01-04,1,3,sD,90
6,2019-01-04,1,1,cFE,7
6,2019-01-04,9,26,fL,0
6,2019-01-04,5,10,bBCA,1
6,2019-01-04,11,31,fL,1
6,2019-01-04,1,1,bBCA,7
6,2019-01-04,2,2,bST,1
6,2019-01-04,16,352,cFE,0
6,2019-01-04,8,34,aS,1
6,2019-01-04,16,18,aO,0
6,2019-01-04,1,1,bST,0
6,2019-01-04,9,13,bBCA,0
6,2019-01-04,4,14,cFE,1
6,2019-01-04,2,2,aO,7
6,2019-01-04,1,1,aS,45
6,2019-01-04,2,2,nR,7
6,2019-01-04,1,2,nR,45
6,2019-01-04,1,4,fL,45
6,2019-01-04,6,16,sD,0
6,2019-01-04,6,16,aS,0
6,2019-01-04,10,11,aO,1
6,2019-01-04,1,1,nO,45
6,2019-01-04,1,1,nO,7
6,2019-01-04,1,1,bST,45
6,2019-01-04,1,1,bBCD,7
6,2019-01-04,1,1,nR,0
6,2019-01-04,6,6,bBCD,0
6,2019-01-04,5,6,bBCD,1
6,2019-01-04,1,3,fL,7
6,2019-01-04,9,52,sD,1
6,2019-01-04,1,1,aO,45
6,2019-01-04,1,1,nR,1
6,2019-01-04,1,1,nO,1
7,2019-01-04,6,15,aS,0
7,2019-01-04,6,8,bBCD,0
7,2019-01-04,3,3,bBCD,1
7,2019-01-04,1,1,nO,1
7,2019-01-04,4,4,aO,1
7,2019-01-04,1,2,bST,1
7,2019-01-04,1,1,bST,90
7,2019-01-04,8,29,sD,0
7,2019-01-04,1,1,nR,0
7,2019-01-04,2,2,nR,1
7,2019-01-04,7,16,bBCA,0
7,2019-01-04,12,154,cFE,0
7,2019-01-04,1,7,sD,7
7,2019-01-04,2,8,aS,1
7,2019-01-04,5,12,fL,1
7,2019-01-04,16,19,aO,0
7,2019-01-04,1,1,nR,7
7,2019-01-04,2,6,sD,1
7,2019-01-04,3,4,aO,7
7,2019-01-04,2,3,fL,7
7,2019-01-04,2,3,cFE,1
7,2019-01-04,2,2,nO,7
7,2019-01-04,2,3,bBCD,7
7,2019-01-04,1,2,fL,90
7,2019-01-04,1,1,aO,90
7,2019-01-04,1,4,aS,7
7,2019-01-04,11,60,fL,0
7,2019-01-04,3,6,bBCA,7
7,2019-01-04,1,1,bST,0
7,2019-01-04,3,3,bBCA,1
8,2019-01-04,1,4,bST,1
8,2019-01-04,1,1,aO,14
8,2019-01-04,11,12,aO,1
8,2019-01-04,6,7,bBCA,1
8,2019-01-04,1,6,cFE,7
8,2019-01-04,1,1,bBCD,90
8,2019-01-04,9,102,cFE,0
8,2019-01-04,1,1,fL,45
8,2019-01-04,1,1,aS,14
8,2019-01-04,3,5,nO,7
8,2019-01-04,2,5,nR,0
8,2019-01-04,1,4,aS,90
8,2019-01-04,1,1,bBCA,14
8,2019-01-04,10,38,fL,0
8,2019-01-04,1,1,nR,7
8,2019-01-04,3,7,aS,7
8,2019-01-04,2,2,bBCD,7
8,2019-01-04,3,11,sD,7
8,2019-01-04,1,1,sD,90
8,2019-01-04,1,2,bBCA,90
8,2019-01-04,1,1,nO,45
8,2019-01-04,1,2,fL,14
8,2019-01-04,1,1,aO,90
8,2019-01-04,1,3,bST,90
8,2019-01-04,6,24,aS,1
8,2019-01-04,2,2,aO,45
8,2019-01-04,10,35,fL,1
8,2019-01-04,1,1,nO,1
8,2019-01-04,6,20,sD,0
8,2019-01-04,1,1,bBCD,14
8,2019-01-04,10,12,aO,0
8,2019-01-04,5,5,bBCD,1
8,2019-01-04,3,12,fL,7
8,2019-01-04,2,2,bBCA,7
8,2019-01-04,3,4,aO,7
8,2019-01-04,5,8,bBCA,0
8,2019-01-04,10,26,aS,0
8,2019-01-04,5,9,nR,1
8,2019-01-04,1,9,sD,14
8,2019-01-04,8,32,sD,1
8,2019-01-04,3,83,cFE,1
8,2019-01-04,3,4,bBCD,0
8,2019-01-04,1,1,fL,90
9,2019-01-04,1,6,aS,14
9,2019-01-04,2,3,fL,14
9,2019-01-04,2,6,bST,0
9,2019-01-04,1,6,sD,14
9,2019-01-04,16,22,aO,0
9,2019-01-04,1,2,aS,90
9,2019-01-04,3,3,bBCD,7
9,2019-01-04,11,12,aO,1
9,2019-01-04,3,6,aS,7
